Name	Id
Konstantin Makarychev	11504
Konstantin Mertsalov	27653
Konstantin Salomatin	32655
Konstantin Tretyakov	36467
Konstantin Vorontsov	34711
Konstantina Christakopoulou	27030
Konstantina Lazaridou	25126
Konstantina Palla	25884
Konstantina Papagiannaki	7109
Konstantine Arkoudas	31198
Konstantinos Athanasakos	29991
Konstantinos Blekas	20296
Konstantinos Chandrinos	31479
Konstantinos Georgoulas	2306
Konstantinos Kalpakis	17925
Konstantinos Karanasos	2010
Konstantinos Krikellas	7456
Konstantinos Leymonis	21872
Konstantinos Lolos	8596
Konstantinos Makris	23889
Konstantinos Markellos	34938
Konstantinos Morfonios	2328
Konstantinos N. Plataniotis	34384
Konstantinos Pelechrinis	15595
Konstantinos Sagonas	11388
Konstantinos Semertzidis	8049
Konstantinos Skianis	18041
Konstantinos Stamkopoulos	6271
Konstantinos Stamos	9463
Konstantinos Stathatos	10813
Konstantinos Theocharidis	31077
Konstantinos Tsakalidis	23500
Konstantinos Tsakalozos	7058
Konstantinos Xirogiannopoulos	11609
Konstantinos Zagoris	30520
Kook Jin Ahn	23639
Koray Kavukcuoglu	23068
Koray Mancuhan	21490
Korinna Bade	19774
Korinna Grabski	30152
Korneacute;l G. Markoacute;	29763
Kornel Szabo	5260
Korris Fu-Lai Chung	22218
Kosetsu Tsukuda	20745
Kosmas Karadimitriou	1760
Kost V. Elisevich	20483
Kosta Ristovski	29039
Kostantinos Stathatos	3456
Kostas Gratsias	6864
Kostas Lillis	14096
Kostas Patroumpas	23995
Kostas Stamatoukos	24973
Kostas Stefanidis	82
Kostas Tsichlas	5728
Kostas Tsioutsiouliklis	27208
Kostas Tzeras	7796
Kostas Tzoumas	2771
Kostas Zoumpatianos	2555
Kostoula Papakonstantinou	23735
Kostyantyn M. Shchekotykhin	20108
Kosuke Hashimoto	28461
Kosuke Takano	35917
Kotagiri Ramamohanarao	202
Kotaro Nakayama	35931
Kotaro Sakamoto	31242
Kothuri Venkata Ravi Kanth	6460
Kou Takahashi	6038
Kou-Horng Yang	9898
Kouichi Yasutake	16377
Kourosh Jafari-Khouzani	21731
Kourosh Nehsatian	36639
Koushik Chattopadhyay	10347
Koushik Pal	22394
Koustav Rudra	36086
Koustuv Dasgupta	10167
Kouzou Ohara	21681
Kow Kuroda	22830
Kowtha Murthy	23849
Koyel Mukherjee	10343
Kozo Ishihara	4941
Kreshna Gopal	18309
Kriengkrai Porkaew	10546
Krikamol Muandet	32923
Kripa Shanker	18239
Kripabandhu Ghosh	4601
Kris Cardinaels	1020
Kris Ganjam	11689
Kris Hauser	23202
Kris Hildrum	32279
Kris Inwood	21420
Kris Laukens	27308
Kris McGlinn	13759
Kris Popat	34961
Kris West	29173
Krishna B. Kumar	16120
Krishna Bharat	4462
Krishna G. Kulkarni	148
Krishna Gade	7744
Krishna Gayatri K.	11393
Krishna Kant	1273
Krishna Kavi	15785
Krishna Kumaraswamy	19592
Krishna Kummamuru	17321
Krishna Kunchithapadam	12794
Krishna P. Gummadi	15126
Krishna P. Leela	15106
Krishna P. Mikkilineni	7350
Krishna Palaniappan	15815
Krishna Prasad Chitrapura	15108
Krishna R. Nareddy	31867
Krishna R. Pattipati	5979
Krishna Ramachandran	8607
Krishna Ratakonda	20064
Krishna Sapkota	34829
Krishna Saraswat	7222
Krishna Uppala	13977
Krishna Yeswanth Kamath	14804
Krishnakumar R. Nair	4992
Krishnamoorthy Sivakumar	19712
Krishnamurthi Kannan	11818
Krishnamurthy Viswanathan	12050
Krishnan Parasuraman	10264
Krishnan Pillaipakkamnatt	19367
Krishnan Ramanathan	29666
Krishnan Ramnath	26672
Krishnan S. Kumar	14829
Krishnaprasad Thirunarayan	36089
Krishnaram Kenthapadi	3580
Krista Lagus	28107
Kristal T. Pollack	9960
Kriste Krstovski	30304
Kristen LeFevre	2952
Kristen Maria Summers	25419
Kristen Parton	35906
Kristi Morton	726
Kristian J. Hammond	27716
Kristian Kersting	3984
Kristian Lyngbaek	9065
Kristian Norling	4516
Kristian Torp	1397
Kristin M. Tolle	29656
Kristin P. Bennett	3861
Kristin Potter	18665
Kristin Tufte	1117
Kristina Doing-Harris	36787
Kristina Kessler	24899
Kristina Lam Thai	12764
Kristina Lerman	12516
Kristina Lisa Klinkner	15636
Kristina Star	28999
Kristina Stripling	35775
Kristina Toutanova	32458
Kristiyan Velinov	35063
Kristoffer Hoslash;gsbro Rose	11472
Krisztian Balog	4088
Krithi Ramamritham	329
Kriti Puniyani	7444
Kriti Shrivastava	17941
Krunal Patel	10727
Krupakar V. Pasupuleti	28915
Krys Kochut	1080
Krysta Marie Svore	4175
Krystian Mikolajczyk	18773
Krystle Kocik	32277
Krzysztof Choromanski	23832
Krzysztof Czuba	29381
Krzysztof Janowicz	26243
Krzysztof Koperski	3311
Krzysztof Marcin Choromanski	36881
Krzysztof Onak	23503
Krzysztof R. Apt	23431
Krzysztof Rzadca	35572
Krzysztof Stencel	13311
Ksenia Konyushkova	33564
Kshirasagar Naik	33570
Kshiteesh Hegde	34610
Kshitij Shah	1310
Kshitij Sharma	33040
Kshitiz Gupta	29841
Kuan Yee	16958
Kuan Zhang	33817
Kuan-Chieh Tung	6739
Kuan-Hao Huang	21029
Kuan-Hsi Chen	20669
Kuan-Ta Chen	3755
Kuan-Ting Chen	31483
Kuan-Yu Chen	36839
Kuang Chen	141
Kuang Du	23211
Kuang Mao	30032
Kuang-Chih Lee	35739
Kuang-chih Lee	25257
Kuang-hua Chen	4265
Kuansan Wang	4499
Kuen-Pin Wu	28976
Kui Jia	23295
Kui W. Mok	25579
Kui Wu	7196
Kui Yu	19331
Kui-Lam Kwok	31275
Kuien Liu	25517
Kuifei Yu	18443
Kuiyang Lou	8076
Kuiyu Chang	7026
Kukjin Lee	12537
Kulsawasd Jitkajornwanich	13126
Kulwadee Somboonviwat	9075
Kumar Chellapilla	4646
Kumar Gaurav Bijay	25141
Kumar K. Tamma	17204
Kumar Sricharan	13719
Kumar V. Vadaparty	12434
Kumaresh Pattabiraman	15218
Kumaripaba Athukorala	33565
Kumitomo Watanabe	23217
Kun Bai	24656
Kun Chen	15051
Kun Deng	18766
Kun Gai	26617
Kun Gao	7440
Kun Guo	17729
Kun He	23336
Kun Hou	8695
Kun Huang	447
Kun Kuang	18357
Kun Li	2566
Kun Liu	3348
Kun Lu 0001	35689
Kun Ren	3130
Kun Xu	35681
Kun Yue	11990
Kun Zhang	17692
Kun Zhao	9091
Kun Zhou	32027
Kun-Chang Tsai	23188
Kun-Lung Wu	1092
Kun-Mao Chao	790
Kun-Ta Chuang	2355
Kunal Mukerjee	25655
Kunal Mulay	13119
Kunal Punera	15226
Kunal Ranjan	21868
Kunal Talwar	23574
Kunapareddy Chiranjeevi	25485
Kundan Srivastava	35406
Kunfeng Lai	35142
Kung-Chao Chu	13483
Kunho Kim	33638
Kuniaki Uehara	15212
Kunihiko Harada	29040
Kunihiko Kaneko	10859
Kunihiko Moriya	16230
Kunihiko Sadamasa	23067
Kunihiro Taniguchi	16961
Kunihisa Kobayashi	25731
Kunikazu Yoda	16701
Kunio Matsui	4541
Kunio Murakami	23767
Kunio Takahara	22925
Kunio Teramoto	10336
Kunle Olukotun	7214
Kunpeng Zhang	17384
Kunqian Hong	11539
Kunqing Xie	21005
Kuntal Dey	34402
Kunwoo Park	36910
Kunyang Jia	34129
Kuo Chi Lee	13335
Kuo Chu Lee	33871
Kuo Zhang	30492
Kuo-Chen Wu	6740
Kuo-Feng Hsu	24904
Kuo-Ming Chao	9365
Kuo-Wei Chang	29535
Kuo-Wei Hwang	5969
Kuo-Yu Huang	33201
Kuo-Zui Lin	33202
Kuorong Chiang	26407
Kurt A. Shoens	8608
Kurt D. Bollacker	12752
Kurt Driessens	20809
Kurt Engel	2961
Kurt J. P. Espinosa	22973
Kurt Kramer	22713
Kurt Maly	9188
Kurt P. Brown	14421
Kurt Reinhardt	8326
Kurt Roedszus	16663
Kurt Rothermel	2471
Kurt Stockinger	5801
Kurt W. Deschler	5161
Kush R. Varshney	17607
Kushal S. Dave	29856
Kwai Wong	8015
Kwan Hui Lim	32092
Kwan Y. Wong	14644
Kwan-Liu Ma	18251
Kwanchai Eurviriyanukul	25088
Kwang H. Lee	34155
Kwang Hyung Lee	17713
Kwang-I Yu	5406
Kwang-Ting (Tim) Cheng	12404
Kwang-Ting Cheng	21119
KwangSoo Yang	8441
Kwanghyun Park	8918
Kwangkeun Yi	36811
Kwangmin Choi	20938
Kwangmin Kim	34446
Kwankamon Dittakan	21226
Kwei-Jay Lin	130
Kweku-Muata Osei-Bryson	34737
Kwo-Jean Farn	8784
Kwok Kee Wei	205
Kwok Leung Yu	30346
Kwok-Ping Chan	19398
Kwok-Wa Lam	8895
Kwok-Yan Lam	9353
Kwok-Yin Lai	29866
Kwong Yuen Lai	10053
Kwong-Sak Leung	9446
Kwun Ping Lai	32497
Kyle Buza	13997
Kyle C. Chipman	32679
Kyle Chard	5891
Kyle Fox	23750
Kyle Hart	16250
Kyle Kauffman	9970
Kyle Kloster	28822
Kyle Lee	20154
Kyle Littlefield	11310
Kyle Soska	25605
Kyle Williams	6823
Kyo Kageura	4431
Kyo-Sung Jeong	34487
Kyogu Lee	32362
Kyoho Satsumi	11015
Kyoji Hirata	2234
Kyoji Kawagoe	4883
Kyoji Umemura	29643
Kyomin Jung	9309
Kyong Jin Shim	19889
Kyong-Ha Lee	1166
Kyong-I Ku	10289
Kyoosang Cho	33930
Kyosuke Nishida	32442
Kyoung-Gu Woo	9702
Kyoung-Mi Lee	28578
Kyoung-Soo Han	29120
Kyoungman Bae	33776
Kyoungsoo Bok	35343
Kyriacos E. Pavlou	5193
Kyriaki Dimitriadou	7239
Kyriakos Liakopoulos	21873
Kyriakos Mouratidis	2697
Kyu-Sun Shim	36842
Kyu-Young Whang	113
Kyuchul Lee	7493
Kyuhyeon An	13710
Kyuhyung Lee	33182
Kyumars Sheykh Esmaili	12477
Kyumin Lee	29331
Kyung-Ah Han	30710
Kyung-Chang Kim	5853
Kyung-Goo Doh	33970
Kyung-Il Lee	30582
Kyung-Soon Lee	29725
Kyunghyun Park	35367
Kyungjin Yoo	34331
Kyungmi Lee	19769
Kyungrin Noh	34436
Kyungseo Park	8415
Kyungtae Kang	6196
Kyungyeol Park	12081
Kyuseok Shim	349
L. A. Smith	26232
L. Aguilar	16133
L. Alfograve;	24991
L. Beck	12064
L. Berkovich	13212
L. Douglas Baker	30431
L. Edwin McKenzie	11335
L. Irene Cheng	6235
L. J. Dekeyser	670
L. Kumar	5261
L. L. Shannon	30000
L. Mapelli	17182
L. Maugis	13161
L. Miller	970
L. Moneta	17184
L. O. Brooks	16539
L. Paul Chew	16041
L. Peter Deutsch	12007
L. Richard Carley	6305
L. Richey	31408
L. Rosler	14035
L. S. Schneider	14254
L. Schnetgouml;ke	23691
L. Suardi	8915
L. T. de Albuquerque	16271
L. Treille	17090
L. Venkata Subramaniam	4552
L. Zhang	5649
Laacute;szloacute; Bouml;szouml;rmeacute;nyi	16796
Laacute;szloacute; Dobos	24422
Laacute;szloacute; Gyarmati	18455
Laacute;szloacute; Lukaacute;cs	27068
Lada A. Adamic	15423
Ladislav Hluchyacute;	5059
Ladjel Bellatreche	24947
Laetitia Gauvin	22551
Laetitia Papaxanthos	26934
Laing Dai	28154
Lais M. A. Rocha	13751
Laiwan Chan	18652
Lakhdar Sais	23219
Laks V. S. Lakshmanan	80
Lakshmanan Velusamy	30263
Lakshmi Ramachandran	34090
Lakshmikant Shrinivas	8613
Lakshminarayanan Subramanian	11737
Lakshmish Ramaswamy	34079
Lalana Kagal	1824
Lalit Garg	8187
Lalit Wangikar	3985
Lalith Polepeddi	21866
Lalitha Viswanathan	9825
Lambert Schomaker	30037
Lamia Fattouh Ibrahim	22380
Lamis Hawarah	21678
Lampros Giampouras	12462
Lampros Papageorgiou	10853
Lan Du	15497
Lan Huang	10311
Lan Lin	30088
Lan Nie	21547
Lan Pham	11405
Lan Ye	25450
Lan Yi	26639
Lan Zheng	7194
Lanbo Zhang	29809
Lance De Vine	34419
Lance E. Besaw	18372
Lance M. Kaplan	27744
Lance Obermeyer	35202
Lance Parsons	4034
Lance Riedel	31492
Landen Bain	34499
Landon Detwiler	10742
Lane Warshaw	35203
Lanfen Lin	17474
Lang Li	26193
Lanre Olabinjo	20209
Lantao Yu	26784
Lanxiao Bai	27913
Lap-Kei Lee	23452
Lara De Vinco	20123
Lara dos Santos	34536
Larisa N. Soldatova	22931
Larisa Shwartz	28041
Larissa R. Lautert	1491
Larry Berke	14522
Larry Birnbaum	35627
Larry Brown	13134
Larry Cordell	11133
Larry Fitzpatrick	4248
Larry Goldstein	4611
Larry Heck	27638
Larry Holder	27841
Larry Kerschberg	88
Larry Lai	35291
Larry M. Manevitz	32476
Larry P. Heck	35181
Larry Pryor	5972
Larry Raab	23576
Larry S. Davis	7251
Larry Travis	15708
Lars Arge	12060
Lars Asker	27060
Lars Backstrom	3972
Lars Borin	35009
Lars Brenna	12161
Lars Butzmann	25159
Lars Dannecker	24866
Lars E. Olson	4932
Lars George	28575
Lars Henning Pedersen	4006
Lars Kai Hansen	36967
Lars Kegel	24072
Lars Kolb	10154
Lars Kulik	772
Lars Niklasson	20870
Lars O. Dragsted	17808
Lars Rohrberg	27057
Lars Ropeid Selsaas	22716
Lars Schmidt-Thieme	15186
Lars Souml;derlund 0002	15937
Lars Vilhuber	6200
Larysa Aharkava	11258
Lasitha S. Dharmasena	32373
Lasse Linnerup Christiansen	6146
Lasse Poulsen	6260
Latanya Sweeney	8212
Latha S. Colby	7887
Latha Shankar	34633
Latifah K. Darusman	19936
Latifur Khan	2667
Lau Cheuk Lung	993
Laukik Chitnis	6231
Laura A. Granka	32091
Laura Bright	6750
Laura Chiticariu	3280
Laura Cristiana Voicu	36212
Laura Dietz	4285
Laura E. Boucheron	20705
Laura E. Grit	12547
Laura Gonzaacute;lez 0001	23958
Laura Granka	4686
Laura Guillot	32238
Laura Hollink	4694
Laura Huang	11791
Laura Ineacute;s Furlong	36833
Laura Irina Rusu	14017
Laura K. Dillon	36276
Laura Kassner	23901
Laura Koesten	31588
Laura M. Haas	174
Laura Mota-Herranz	5425
Laura Po	9634
Laura Richards	22791
Laura Spinsanti	23306
Laura Tarantino	1205
Laura Wynter	18428
Laura Yedwab	15685
Laura Yu Chen	14488
Laure Berti-Eacute;quille	2074
Laure Soulier	4668
Laurel Orr	12167
Lauren Anderson	12168
Lauren Haynes	28061
Lauren Turpin	32118
Laurence Anthony F. Park	2287
Laurence Nigay	29553
Laurence Shalloo	19886
Laurence Tianruo Yang	31514
Laurens De Vocht	14302
Laurens van der Werff	30907
Laurent Amsaleg	1227
Laurent Charlin	26699
Laurent Daynegrave;s	1827
Laurent Decreusefond	25174
Laurent Herr	23498
Laurent Keller	33308
Laurent Mignet	9892
Laurent Neacute;mirovski	10491
Laurent Vieille	24113
Laurent Yeh	6230
Laurent d'Orazio	1266
Laurent-Walter Goix	24882
Laurentiu Cristofor	22709
Lauri Koskinen	44
Lauri Malmi	23596
Laurianne Sitbon	4563
Laurie B. Waisel	28945
Laurie Buys	20042
Laurie Hammel	17093
Laurie Spencer	25300
Lauritz Thamsen	12055
Lauro Didier Lins	12352
Laurynas Biveinis	5824
Laurynas Siksnys	9549
Laurynas Speicys	17023
Lav R. Varshney	25157
Lavanya Sita Tekumalla	32739
Lavneet Singh	20928
Lawrence A. Donehower	26148
Lawrence A. Rowe	1010
Lawrence B. Holder	270
Lawrence Carin	20490
Lawrence Cavedon	31613
Lawrence Chiu	17152
Lawrence Chung	14190
Lawrence D. Bergman	11375
Lawrence D. Jackel	25672
Lawrence David	20488
Lawrence Gibbons	7682
Lawrence H. Reeve	36988
Lawrence J. Henschen	9265
Lawrence J. Mazlack	32401
Lawrence J. Shirley	12949
Lawrence Jacobs	13046
Lawrence K. Saul	25444
Lawrence McNamee	4994
Lawrence O. Hall	18650
Lawrence Saul	12617
Lawrence Snyder	14252
Lawrence V. Saxton	2066
Lawrence W. Dowdy	36937
Lawrence Wai	35799
Lawrence You	9959
Laxman Dhulipala	25980
Laxmi Parida	26062
Lay Kuan Loh	12813
Lay-Ki Soon	36713
Layla K. Kamel	21361
Layla Pournajaf	1065
Layne T. Watson	27192
Lazhar Labiod	20517
Le Chen	34321
Le Gruenwald	657
Le Li	9459
Le Lu	33642
Le Shu	36332
Le Song	23249
Le Sun	4624
Le Van Quoc Anh	19563
Le Wang	19823
Le Wu	19574
Le Yang	33156
Le Yu	25387
Le Zhao	29910
Lea Fortunato	23320
Lea Kutvonen	536
Leacute;on Bottou	36582
Leah E. Steinberg	33317
Leah S. Larkey	31137
Lean Yu	18281
Leana Golubchik	3191
Leandro Balby Marinho	4617
Leandro Batista de Almeida	24163
Leandro Krug Wives	3362
Leandro L. Minku	3480
Leandro Nunes de Castro	22981
Lee A. Appelbaum	30935
Lee A. Becker	26070
Lee A. Carraher	22023
Lee A. Hollaar	16458
Lee Chu	11406
Lee Lee Choo	12166
Lee M. Seversky	33148
Lee Naish	16476
Lee S. Jensen	36762
Lee Sael	3002
Lee Schumacher	10128
Lee Wang	30272
Lee Yang	32263
Lee-Feng Chien	7509
Lee-Hian Quek	28805
Lee-Ming Zen	15655
Leefeng Chien	20784
Leejay Wu	16015
Leen Torenvliet	16989
Leen-Kiat Soh	22842
Lefei Zhang	19054
Lefteris Kozanidis	35875
Lefteris Sidirourgos	11673
Lefteris Stamatogiannakis	24909
Lefteris Zervakis	24280
Lei Cao	7842
Lei Cen	14844
Lei Chang	14272
Lei Chen	5099
Lei Chen 0002	1115
Lei Chen 0003	6434
Lei Ding	28346
Lei Dou	10387
Lei Duan	15630
Lei Fang	34379
Lei Gao	7517
Lei Guo	36321
Lei Guo 0004	27836
Lei Han	25844
Lei Hu	34977
Lei Ji	15326
Lei Jia	18285
Lei Jiang 0002	16741
Lei Li	3345
Lei Liu	3369
Lei Luo	33234
Lei Meng	32547
Lei Qi	35581
Lei Sang	20749
Lei Sheng	8460
Lei Shi	7736
Lei Sun	20158
Lei Tang	3818
Lei Wang	18286
Lei Wang 0018	21794
Lei Wang 0021	26135
Lei Wu	33365
Lei Xiao	28909
Lei Xie	27000
Lei Xu	29421
Lei Xu 0001	18208
Lei Yang	35580
Lei Ying	27001
Lei Yu	15450
Lei Yu 0001	17327
Lei Yuan	25957
Lei Zhang	12229
Lei Zhang 0001	25252
Lei Zhang 0007	16644
Lei Zhang 0013	36956
Lei Zhang 0016	10319
Lei Zhang 0034	34112
Lei Zhao 0001	5081
Lei Zhao 0002	22946
Lei Zheng	15121
Lei Zhu	18642
Lei Zou 0001	2201
Leif Azzopardi	4085
Leif Grouml;nqvist	33725
Leigh Stewart	5055
Leihao Xia	10855
Leila Bahri	10939
Leila Kaghazian	34709
Leila Khouas	22684
Leila Maria Garcia Fonseca	21431
Leila Zia	14957
Leilani Battle	12443
Leilei Sun	25675
Leilei Zhu	35467
Leiming Zhang	30991
Lein Harn	5900
Leiuml;la Kloul	1725
Lejian Liao	21722
Lek-Heng Lim	3954
Leland Wilkinson	22124
Lele Yu	11110
Leman Akoglu	13797
Lemin Xiao	34338
Lemuel R. Waitman	18807
Len Seligman	7078
Lena Chekina	20806
Lena Strouml;mbauml;ck	12351
Lena Wiese	7376
Lena Yesil	10323
Lenar Yazdanov	24995
Leng Leng Tan	12642
Lengdong Wu	11340
Lenka Ivantysynova	9689
Lennart Downar	18782
Lenny Freilich	16522
Lenwood S. Heath	28665
Leo Giakoumakis	9486
Leo Mark	381
Leo Obrst	275
Leo Yung Hang Lau	3258
Leon A. Shklar	14039
Leon Constantin Fopa	17393
Leon Derczynski	24215
Leon E. Winslow	17077
Leon Portman	10802
Leon Stein	25595
Leon Stenneth	33180
Leon Wenliang Zhong	18557
Leon Wong	30539
Leona Van Vaerenbergh	35680
Leonard Brown	658
Leonard D. Shapiro	242
Leonard J. Seligman	368
Leonard Loureiro	513
Leonard McMillan	5705
Leonard Pitt	23288
Leonardo C. da Rocha	15484
Leonardo Candela	2058
Leonardo E. Mariote	22392
Leonardo Filipe Rodrigues Ribeiro	27920
Leonardo Guerreiro Azevedo	36310
Leonardo M. Millefiori	20216
Leonardo Meo-Evoli	24177
Leonardo Neumeyer	17583
Leonardo O. Moreira	7628
Leonardo Pellegrina	24549
Leonardo Querzoni	33387
Leonardo Taccari	22519
Leonardo Tininini	66
Leonardo Vilela Teixeira	18416
Leonardo Weiss Ferreira Chaves	24166
Leong Hou U	2524
Leonid A. Kalinichenko	311
Leonid Bessonov	4109
Leonid Boytsov	29920
Leonid Glimcher	9608
Leonid Libkin	679
Leonid Novak	9195
Leonid Pekelis	27245
Leonid Reyzin	12719
Leonid Shamis	33036
Leonid Sigal	26693
Leonid Zhukov	20615
Leonidas Deligiannidis	34441
Leonidas Fegaras	476
Leonidas Galanis	11048
Leonidas J. Guibas	28320
Leonidas Palios	7501
Leonie van der Voort	34367
Leopoldo E. Bertossi	980
Les Gasser	19875
Les L. Miller	724
Les Miller	12301
Lesi Wang	36402
Lesley Ott	22149
Lesley Quach	35965
Leslie Cranston	6006
Leslie D. Fife	1379
Leslie F. Sikos	36313
Leslie P. Jones	31851
Leslie Wu	13340
Leszek Kaliciak	35759
Leszek Lilien	6838
Letao Qi	8203
Leticia I. Goacute;mez	18176
Leting Wu	17343
Letizia Milli	19687
Letizia Tanca	640
Leto Peel	22087
Lev Bogolubsky	36928
Lev Novik	8641
Levent Ertouml;z	33255
Levent Koc	26051
Levi Boyles	28263
Levi Lelis	23148
Levi Lucio	17181
Levien de Braal	22316
Levon Lloyd	20267
Levy Cohe	9043
Lew Friedland	33395
Lewis Brown	12030
Lewis Girod	8222
Lewis J. Frey	21275
Lex Wedemeijer	1389
Lexiang Ye	28005
Lexin Li	27768
Lexing Xie	15396
Leye Wang	22237
Leyi Song	16435
Leyla Kazemi	3324
Leyla Zhuhadar	34697
Li Bei	7504
Li Cai	34288
Li Chen	5012
Li Deng	18079
Li Ding	18330
Li Dong	27497
Li Gang Wu	30962
Li Gao	35306
Li Guo 0001	19548
Li Guo 0008	20797
Li Jiang	31258
Li Jin	36741
Li Kuang	17560
Li Lei	1786
Li Li	18729
Li Liao	25384
Li Lin	30972
Li Liu	16480
Li Lu	20416
Li Ma	7594
Li Pu	25616
Li Qian	13453
Li Ruan	19257
Li Shang	32365
Li Shen	20693
Li Song	27514
Li Su	10506
Li Sun	22699
Li Tan	27295
Li Tao	29805
Li Tu	25852
Li Wan	20897
Li Wang	8924
Li Wang 0007	21114
Li Wei	2517
Li Xiong 0001	291
Li Xu	688
Li Xue	27833
Li Yan	36583
Li Yu	10884
Li Zhang	17337
Li Zhang 0001	14856
Li Zhang 0005	32250
Li Zhang 0007	15530
Li Zhang 0008	26436
Li Zhao	34926
Li Zheng	18366
Li Zhou	25464
Li Zhuang	36853
Li'ang Yin	18259
Li-Hsuan Huang	17516
Li-Jia Li	32969
Li-Ming Wang	32271
Li-Ping Liu	17827
Li-Rong Dai	19718
Li-Shiang Tsay	17339
Li-Tal Mashiach	29479
Li-Yan Yuan	5299
Li-Ying Lee	32060
Li-Zhong Ding	36203
Li-min Liu	36962
Li-wei He	15382
Lia Morra	6660
Liadan O'Callaghan	4921
Liadh Kelly	4361
Liam Cripwell	30513
Liam Mischewski	4953
Liam Relihan	10996
Lian Duan	17854
Lian Li 0001	17423
Lian Liu	2776
Lian Yan	25786
Lian Zhou	29751
Lian'en Huang	34177
Liana Ermakova	31188
Liana L. Fong	24297
Liane Lewin-Eytan	15166
Liang Chen	9755
Liang Ding	28206
Liang Du	18530
Liang Duan	15342
Liang Ge	19612
Liang He	22815
Liang Hong	37121
Liang Hu	20963
Liang Huai Yang	2702
Liang Jeff Chen	5797
Liang Jin	3125
Liang Kong	30698
Liang Lan	11947
Liang Ma	35807
Liang Shi	20171
Liang Su	10282
Liang Sun	26563
Liang Tang	10521
Liang Tao	34431
Liang Wang	18095
Liang Wang 0001	18738
Liang Wei	21098
Liang Wu	15288
Liang Xiang	27646
Liang Xie	35156
Liang Xiong	20283
Liang Xu	12361
Liang Yu	19931
Liang Zhan	26710
Liang Zhang	15131
Liang Zhao	7380
Liang Zhou	14358
Liang Zhu	33677
Liang-Chi Hsieh	29533
Liang-Chih Liu	33948
Liang-Hao Huang	25889
Liangcai Gao	29605
Liangcai Shu	7167
Liangda Li	14684
Lianghao Li	26200
Lianghong Xu	14425
Liangjie Hong	15580
Liangjie Xu	29767
Liangjie Zhang	36797
Liangliang Cao	15232
Liangliang Ye	9784
Liangwei Wang	34459
Liangxiao Jiang	19273
Liangxu Liu	25140
Liangyou Chen	1762
Liangyue Li	25493
Liangzhao Zeng	17095
Liangzhe Chen	20868
Liangzhong Yin	6344
Lianhong Gu	22420
Lianhua Chi	19825
Lianqiang Zhou	32073
Liansheng Hua	10886
Lianwen Jin	15327
Liaoruo Wang	18685
Liat Ein-Dor	8549
Libbey White	11627
Libin Wang	9256
Libin Zheng	9474
Libo Chen	36029
Lichan Hong	27011
Licheng Jiao	21795
Lichuan Ji	34130
Lichun Yang	30532
Licia Capra	15428
Licia Sbattella	5311
Lida Li	36599
Lidan Shou	7853
Lidan Wang	14449
Lide Wu	29892
Lidia Contreras Ochando	18719
Lidia Grauer	31350
Lidong Bing	14707
Lidong Zhou	5247
Lie Lu	25314
Liehuey Lee	9494
Lieu-Hen Chen	23054
Lifan Guo	31383
Lifang Gu	21707
Lifang He	15465
Lifei Chen	18524
Lifeng An	25812
Lifeng Jia	33962
Lifeng Luo	20965
Lifeng Nai	12489
Lifeng Shang	34689
Lifeng Sun	23215
LihChyun Shu	36598
Liheng Zhang	27765
Lihong Li	14709
Lihong Wang	29252
Lihua Yue	1331
Lihua Zhao	22226
Lihui Chen	19728
Lihui Liu	18863
Lihyuarn L. Chang	12405
Lijian Wan	6261
Lijiang Chen	6735
Lijie Ren	7729
Lijie Wen	22759
Lijing Guan	20917
Lijing Lin	2424
Lijing Qin	33287
Liju Fan	35129
Lijuan Cai	30891
Lijuan Che	16053
Lijuan Li	5740
Lijuan Lu	23018
Lijuan Zhang	21234
Lijun Chang	2495
Lijun Chen	19979
Lijun Chen 0002	18226
Lijun Sun	26899
Lijun Suo	37036
Lijun Tang	8707
Lijun Wang	20288
Lijun Zhang 0005	28502
Lik Wong	8011
Like Gao	12126
Likun Qiu	34631
Lila Shnaiderman	16253
Lilan Wu	15921
Lili Jiang	17420
Lili Ma	14276
Lili Mou	35345
Lili Sun	9345
Lili Yao	33965
Lili Zhao	26204
Lilian Harada	8284
Lilian M. de Menezes	18235
Lilian Weng	27177
Liliana Calderoacute;n-Benavides	25555
Liliana Wroblewska	19125
Liliya Kharevych	30106
Lilja Oslash;vrelid	19082
Lillian Lee	14981
Lillian N. Cassel	31597
Lily Guo	27923
Lily Hendra	8545
Lily Jow	7469
Lilyana Mihalkova	13363
Lime Iida	32196
Limei Jiao	26087
Limeng Cui	17440
Limin Jia	12815
Limin Lin	20233
Limin Wang	6119
Limin Xiao	19256
Limin Yao	22884
Liming Zhan	34978
Liming Zhu	24209
Limsoon Wong	740
Lin Chen 0010	33230
Lin Chen 0012	20904
Lin Cheung	9795
Lin Chiu	7328
Lin Dai	20826
Lin Deng	21349
Lin F. Yang	23642
Lin Gan	36931
Lin Gui	36282
Lin Guo	2223
Lin Lan	19489
Lin Li	22821
Lin Li 0001	10424
Lin Liu 0001	21097
Lin Liu 0003	19504
Lin Lu	28643
Lin Ma	11996
Lin Padgham	32313
Lin Qiao	5893
Lin Wu	29640
Lin Xiao	29106
Lin Yan	28415
Lin Yang	4054
Lin Yu	23706
Lin Zhang	23078
Lin Zhou	19241
Lin Zhu	36022
Lina Al-Jadir	1380
Lina Lubyte	8668
Lina Peng	9058
